Steps, Average Reward 
21378,2.011413602769202
21379,2.0113195191543105
21380,2.0112254443405053
21381,2.0111313783265516
21382,2.011037321111215
21383,2.010943272693261
21384,2.0108492330714554
21385,2.010755202244564
21386,2.010661180211353
21387,2.01056716697059
21388,2.01047316252104
21389,2.010379166861471
21390,2.01028517999065
21391,2.010191201907344
21392,2.0100972326103217
21393,2.01000327209835
21394,2.0099093203701974
21395,2.009815377424632
21396,2.0097214432604225
21397,2.009627517876338
21398,2.009533601271147
21399,2.009439693443619
21400,2.0093457943925235
21401,2.00925190411663
21402,2.009158022614709
21403,2.00906414988553
21404,2.0089702859278638
21405,2.0088764307404814
21406,2.0087825843221525
21407,2.0086887466716496
21408,2.0085949177877427
21409,2.0085010976692046
21410,2.008407286314806
21411,2.00831348372332
21412,2.0222305249392862
21413,2.0221360855555037
21414,2.0220416549920612
21415,2.0219472332477237
21416,2.0218528203212554
21417,2.021758416211421
21418,2.021664020916986
21419,2.021569634436715
21420,2.0214752567693743
21421,2.0213808879137294
21422,2.0212865278685466
21423,2.0211921766325913
21424,2.0210978342046304
21425,2.0210035005834306
21426,2.0209091757677586
21427,2.020814859756382
21428,2.020720552548068
21429,2.020626254141584
21430,2.0205319645356976
21431,2.0204376837291775
21432,2.0203434117207912
21433,2.020249148509308
21434,2.0201548940934964
21435,2.020060648472125
21436,2.0199664116439635
21437,2.019872183607781
21438,2.0197779643623472
21439,2.019683753906432
21440,2.019589552238806
21441,2.0194953593582388
21442,2.0194011752635017
21443,2.019306999953365
21444,2.0192128334265993
21445,2.0191186756819772
21446,2.019024526718269
21447,2.0189303865342474
21448,2.0188362551286834
21449,2.0420532425754114
21450,2.041958041958042
21451,2.041862850216773
21452,2.0417676673503635
21453,2.0416724933575723
21454,2.0415773282371585
21455,2.0414821719878815
21456,2.0413870246085013
21457,2.041291886097777
21458,2.041196756454469
21459,2.041101635677338
21460,2.0410065237651445
21461,2.040911420716649
21462,2.0408163265306123
21463,2.0407212412057962
21464,2.040626164740962
21465,2.040531097134871
21466,2.0404360383862854
21467,2.0403409884939676
21468,2.04024594745668
21469,2.0401509152731845
21470,2.040055891942245
21471,2.039960877462624
21472,2.039865871833085
21473,2.0397708750523913
21474,2.0396758871193073
21475,2.039580908032596
21476,2.0394859377910226
21477,2.039390976393351
21478,2.039296023838346
21479,2.039201080124773
21480,2.0391061452513966
21481,2.0390112192169823
21482,2.0389163020202963
21483,2.038821393660103
21484,2.03872649413517
21485,2.0386316034442635
21486,2.038536721586149
21487,2.0384418485595943
21488,2.0383469843633657
21489,2.0382521289962305
21490,2.038157282456957
21491,2.0380624447443116
21492,2.037967615857063
21493,2.0378727957939793
21494,2.037777984553829
21495,2.0376831821353805
21496,2.037588388537402
21497,2.037493603758664
21498,2.0373988277979347
21499,2.037304060653984
21500,2.0372093023255813
21501,2.0371145528114973
21502,2.0370198121105014
21503,2.0369250802213643
21504,2.036830357142857
21505,2.0367356428737504
21506,2.036640937412815
21507,2.0365462407588226
21508,2.036451552910545
21509,2.0363568738667532
21510,2.0362622036262206
21511,2.036167542187718
21512,2.0360728895500184
21513,2.0359782457118953
21514,2.0358836106721205
21515,2.035788984429468
21516,2.0356943669827103
21517,2.0355997583306222
21518,2.035505158471977
21519,2.0354105674055485
21520,2.0353159851301115
21521,2.0352214116444403
21522,2.0351268469473096
21523,2.0350322910374947
21524,2.034937743913771
21525,2.034843205574913
21526,2.034748676019697
21527,2.034654155246899
21528,2.0345596432552955
21529,2.034465140043662
21530,2.0343706456107755
21531,2.034276159955413
21532,2.0341816830763513
21533,2.034087214972368
21534,2.0339927556422404
21535,2.0338983050847457
21536,2.0338038632986626
21537,2.0337094302827694
21538,2.0336150060358436
21539,2.0335205905566647
21540,2.033426183844011
21541,2.033331785896662
21542,2.033237396713397
21543,2.0331430162929953
21544,2.033048644634237
21545,2.0329542817359014
21546,2.03285992759677
21547,2.032765582215622
21548,2.032671245591238
21549,2.0325769177224
21550,2.0324825986078885
21551,2.032388288246485
21552,2.032293986636971
21553,2.032199693778128
21554,2.032105409668739
21555,2.0320111343075853
21556,2.03191686769345
21557,2.031822609825115
21558,2.0317283607013636
21559,2.03163412032098
21560,2.031539888682746
21561,2.031445665785446
21562,2.031351451627864
21563,2.0312572462087837
21564,2.0311630495269895
21565,2.0310688615812658
21566,2.030974682370398
21567,2.0308805118931703
21568,2.030786350148368
21569,2.0306921971347767
21570,2.030598052851182
21571,2.03050391729637
21572,2.0304097904691267
21573,2.0303156723682383
21574,2.030221562992491
21575,2.030127462340672
21576,2.0300333704115685
21577,2.029939287203967
21578,2.0298452127166557
21579,2.029751146948422
21580,2.0296570898980537
21581,2.029563041564339
21582,2.029469001946066
21583,2.029374971042024
21584,2.029280948851001
21585,2.029186935371786
21586,2.0290929306031686
21587,2.0289989345439383
21588,2.028904947192885
21589,2.028810968548798
21590,2.028716998610468
21591,2.028623037376685
21592,2.028529084846239
21593,2.0284351410179227
21594,2.0283412058905252
21595,2.0282472794628386
21596,2.0281533617336542
21597,2.0280594527017644
21598,2.0279655523659597
21599,2.0278716607250336
21600,2.0277777777777777
21601,2.027683903522985
21602,2.027590037959448
21603,2.02749618108596
21604,2.0274023329013144
21605,2.0273084934043046
21606,2.027214662593724
21607,2.027120840468367
21608,2.027027027027027
21609,2.0269332222684993
21610,2.026839426191578
21611,2.026745638795058
21612,2.0266518600777346
21613,2.0265580900384026
21614,2.0264643286758584
21615,2.0263705759888966
21616,2.026276831976314
21617,2.026183096636906
21618,2.02608936996947
21619,2.0259956519728015
21620,2.0259019426456986
21621,2.025808241986957
21622,2.0257145499953753
21623,2.0256208666697497
21624,2.025527192008879
21625,2.0254335260115606
21626,2.025339868676593
21627,2.0252462200027743
21628,2.0251525799889034
21629,2.0250589486337787
21630,2.048081368469718
21631,2.047986685775045
21632,2.0478920118343193
21633,2.0477973466463273
21634,2.0477026902098547
21635,2.0476080425236884
21636,2.0475134035866147
21637,2.047418773397421
21638,2.047324151954894
21639,2.0472295392578217
21640,2.0471349353049906
21641,2.0470403400951898
21642,2.0469457536272064
21643,2.046851175899829
21644,2.0467566069118464
21645,2.0466620466620467
21646,2.0465674951492194
21647,2.046472952372153
21648,2.046378418329638
21649,2.0462838930204628
21650,2.046189376443418
21651,2.0460948685972933
21652,2.0460003694808795
21653,2.0459058790929663
21654,2.045811397432345
21655,2.0457169244978064
21656,2.0456224602881417
21657,2.0455280048021427
21658,2.0454335580386003
21659,2.0453391199963065
21660,2.0452446906740533
21661,2.045150270070634
21662,2.0450558581848397
21663,2.0449614550154642
21664,2.0448670605613
21665,2.04477267482114
21666,2.0446782977937783
21667,2.044583929478008
21668,2.0444895698726233
21669,2.044395218976418
21670,2.0443008767881863
21671,2.044206543306723
21672,2.0441122185308234
21673,2.0440179024592813
21674,2.0439235950908925
21675,2.043829296424452
21676,2.043735006458756
21677,2.0436407251926005
21678,2.043546452624781
21679,2.043452188754094
21680,2.043357933579336
21681,2.0432636870993037
21682,2.043169449312794
21683,2.043075220218604
21684,2.042980999815532
21685,2.042886788102375
21686,2.0427925850779305
21687,2.042698390740997
21688,2.0426042050903725
21689,2.042510028124856
21690,2.0424158598432456
21691,2.042321700244341
21692,2.042227549326941
21693,2.0421334070898447
21694,2.042039273531852
21695,2.041945148651763
21696,2.0418510324483776
21697,2.041756924920496
21698,2.0416628260669185
21699,2.0415687358864463
21700,2.0414746543778803
21701,2.041380581540021
21702,2.0412865173716708
21703,2.041192461871631
21704,2.0410984150387024
21705,2.0410043768716886
21706,2.040910347369391
21707,2.0408163265306123
21708,2.0407223143541553
21709,2.0406283108388226
21710,2.0405343159834177
21711,2.040440329786744
21712,2.040346352247605
21713,2.0402523833648045
21714,2.0401584231371466
21715,2.0400644715634355
21716,2.0399705286424754
21717,2.0398765943730717
21718,2.039782668754029
21719,2.039688751784152
21720,2.039594843462247
21721,2.0395009437871185
21722,2.039407052757573
21723,2.0393131703724166
21724,2.039219296630455
21725,2.0391254315304947
21726,2.039031575071343
21727,2.0389377272518066
21728,2.038843888070692
21729,2.0387500575268076
21730,2.03865623561896
21731,2.0385624223459575
21732,2.0384686177066076
21733,2.0383748216997195
21734,2.0382810343241005
21735,2.03818725557856
21736,2.0380934854619066
21737,2.0379997239729493
21738,2.0379059711104976
21739,2.037812226873361
21740,2.0377184912603497
21741,2.037624764270273
21742,2.037531045901941
21743,2.0374373361541647
21744,2.037343635025754
21745,2.037249942515521
21746,2.0371562586222756
21747,2.037062583344829
21748,2.0369689166819938
21749,2.036875258632581
21750,2.0367816091954025
21751,2.0366879683692702
21752,2.0365943361529975
21753,2.036500712545396
21754,2.036407097545279
21755,2.0363134911514593
21756,2.0362198933627504
21757,2.036126304177966
21758,2.036032723595919
21759,2.0359391516154237
21760,2.035845588235294
21761,2.035752033454345
21762,2.0356584872713905
21763,2.0355649496852455
21764,2.035471420694725
21765,2.0353779002986445
21766,2.0352843884958194
21767,2.0351908852850644
21768,2.0350973906651966
21769,2.0350039046350314
21770,2.0349104271933856
21771,2.034816958339075
21772,2.0347234980709166
21773,2.034630046387728
21774,2.0345366032883256
21775,2.034443168771527
21776,2.03434974283615
21777,2.034256325481012
21778,2.0341629167049318
21779,2.034069516506727
21780,2.033976124885216
21781,2.033882741839218
21782,2.033789367367551
21783,2.0336960014690355
21784,2.0336026441424897
21785,2.033509295386734
21786,2.0334159552005877
21787,2.0333226235828703
21788,2.0332293005324034
21789,2.033135986048006
21790,2.0330426801284993
21791,2.0329493827727045
21792,2.032856093979442
21793,2.0327628137475338
21794,2.0326695420758005
21795,2.032576278963065
21796,2.0324830244081484
21797,2.032389778409873
21798,2.032296540967061
21799,2.032203312078536
21800,2.032110091743119
21801,2.032016879959635
21802,2.031923676726906
21803,2.0318304820437554
21804,2.0317372959090076
21805,2.031644118321486
21806,2.031550949280015
21807,2.031457788783418
21808,2.0313646368305207
21809,2.0312714934201477
21810,2.031178358551123
21811,2.031085232222273
21812,2.0309921144324226
21813,2.0308990051803972
21814,2.0308059044650224
21815,2.030712812285125
21816,2.0306197286395307
21817,2.030526653527066
21818,2.030433586946558
21819,2.0303405288968333
21820,2.0302474793767185
21821,2.030154438385042
21822,2.0300614059206303
21823,2.029968381982312
21824,2.029875366568915
21825,2.029782359679267
21826,2.0296893613121965
21827,2.0295963714665324
21828,2.029503390141103
21829,2.0294104173347383
21830,2.0293174530462665
21831,2.0292244972745177
21832,2.0291315500183216
21833,2.029038611276508
21834,2.0289456810479067
21835,2.0288527593313486
21836,2.028759846125664
21837,2.0286669414296834
21838,2.0285740452422383
21839,2.0284811575621595
21840,2.0283882783882783
21841,2.0282954077194266
21842,2.0282025455544366
21843,2.0510003204688
21844,2.05090642739425
21845,2.050812542915999
21846,2.0507186670328665
21847,2.0506247997436717
21848,2.0505309410472354
21849,2.0504370909423772
21850,2.0503432494279177
21851,2.0502494165026772
21852,2.050155592165477
21853,2.0500617764151374
21854,2.0499679692504804
21855,2.049874170670327
21856,2.049780380673499
21857,2.0496865992588185
21858,2.0495928264251075
21859,2.095246809094652
21860,2.0951509606587373
21861,2.0950551209917205
21862,2.094959290092398
21863,2.0948634679595663
21864,2.0947676545920233
21865,2.094671849988566
21866,2.0945760541479923
21867,2.0944802670690996
21868,2.094384488750686
21869,2.0942887191915496
21870,2.0941929583904892
21871,2.0940972063463033
21872,2.094001463057791
21873,2.0939057285237506
21874,2.0938100027429827
21875,2.093714285714286
21876,2.09361857743646
21877,2.0935228779083057
21878,2.0934271871286225
21879,2.093331505096211
21880,2.093235831809872
21881,2.0931401672684062
21882,2.093044511470615
21883,2.0929488644152996
21884,2.092853226101261
21885,2.092757596527302
21886,2.092661975692223
21887,2.092566363594828
21888,2.092470760233918
21889,2.0923751656082965
21890,2.0922795797167657
21891,2.092184002558129
21892,2.0920884341311896
21893,2.0919928744347507
21894,2.0918973234676166
21895,2.091801781228591
21896,2.091706247716478
21897,2.0916107229300818
21898,2.0915152068682072
21899,2.091419699529659
21900,2.0913242009132422
21901,2.0912287110177616
21902,2.0911332298420238
21903,2.091037757384833
21904,2.0909422936449964
21905,2.0908468386213195
21906,2.090751392312608
21907,2.09065595471767
21908,2.0905605258353113
21909,2.090465105664339
21910,2.09036969420356
21911,2.0902742914517822
21912,2.0901788974078133
21913,2.0900835120704606
21914,2.0899881354385323
21915,2.0898927675108374
21916,2.0897974082861834
21917,2.08970205776338
21918,2.0896067159412355
21919,2.0895113828185594
21920,2.0894160583941606
21921,2.089320742666849
21922,2.0892254356354347
21923,2.0891301372987274
21924,2.089034847655537
21925,2.088939566704675
21926,2.088844294444951
21927,2.0887490308751766
21928,2.0886537759941626
21929,2.0885585298007205
21930,2.0884632922936617
21931,2.088368063471798
21932,2.0882728433339413
21933,2.088177631878904
21934,2.0880824291054982
21935,2.087987235012537
21936,2.087892049598833
21937,2.087796872863199
21938,2.087701704804449
21939,2.0876065454213957
21940,2.087511394712853
21941,2.0874162526776354
21942,2.0873211193145567
21943,2.0872259946224307
21944,2.087130878600073
21945,2.0870357712462977
21946,2.08694067255992
21947,2.086845582539755
21948,2.086750501184618
21949,2.0866554284933256
21950,2.0865603644646926
21951,2.0864653090975356
21952,2.0863702623906706
21953,2.0862752243429146
21954,2.0861801949530836
21955,2.0860851742199955
21956,2.085990162142467
21957,2.085895158719315
21958,2.085800163949358
21959,2.085705177831413
21960,2.085610200364299
21961,2.085515231546833
21962,2.0854202713778345
21963,2.0853253198561217
21964,2.0852303769805136
21965,2.0851354427498294
21966,2.0850405171628883
21967,2.0849456002185094
21968,2.0848506919155136
21969,2.08475579225272
21970,2.0846609012289488
21971,2.08456601884302
21972,2.084471145093756
21973,2.0843762799799754
21974,2.0842814235005007
21975,2.0841865756541527
21976,2.0840917364397527
21977,2.0839969058561225
21978,2.083902083902084
21979,2.083807270576459
21980,2.083712465878071
21981,2.0836176698057414
21982,2.083522882358293
21983,2.0834281035345494
21984,2.0833333333333335
21985,2.0832385717534683
21986,2.083143818793778
21987,2.083049074453086
21988,2.0829543387302163
21989,2.0828596116239937
21990,2.0827648931332425
21991,2.082670183256787
21992,2.082575481993452
21993,2.0824807893420636
21994,2.082386105301446
21995,2.082291429870425
21996,2.082196763047827
21997,2.0821021048324773
21998,2.082007455223202
21999,2.0819128142188283
22000,2.081818181818182
22001,2.08172355802009
22002,2.0816289428233796
22003,2.0815343362268783
22004,2.0814397382294128
22005,2.0813451488298114
22006,2.081250568026902
22007,2.081155995819512
22008,2.08106143220647
22009,2.0809668771866057
22010,2.080872330758746
22011,2.080777792921721
22012,2.0806832636743593
22013,2.080588743015491
22014,2.0804942309439447
22015,2.080399727458551
22016,2.0803052325581395
22017,2.0802107462415407
22018,2.080116268507585
22019,2.0800217993551025
22020,2.0799273387829245
22021,2.0798328867898825
22022,2.079738443374807
22023,2.07964400853653
22024,2.079549582273883
22025,2.0794551645856982
22026,2.079360755470807
22027,2.079266354928043
22028,2.0791719629562375
22029,2.079077579554224
22030,2.0789832047208354
22031,2.0788888384549042
22032,2.078794480755265
22033,2.0787001316207507
22034,2.078605791050195
22035,2.0785114590424323
22036,2.078417135596297
22037,2.078322820710623
22038,2.0782285143842456
22039,2.078134216615999
22040,2.0780399274047188
22041,2.07794564674924
22042,2.0778513746483984
22043,2.07775711110103
22044,2.07766285610597
22045,2.077568609662055
22046,2.077474371768121
22047,2.0773801424230056
22048,2.077285921625544
22049,2.0771917093745746
22050,2.077097505668934
22051,2.07700331050746
22052,2.07690912388899
22053,2.076814945812361
22054,2.0767207762764124
22055,2.0766266152799817
22056,2.0765324628219077
22057,2.076438318901029
22058,2.0763441835161847
22059,2.0762500566662134
22060,2.0761559383499546
22061,2.076061828566248
22062,2.0759677273139334
22063,2.0758736345918507
22064,2.0757795503988397
22065,2.075685474733741
22066,2.075591407595396
22067,2.0754973489826436
22068,2.0754032988943267
22069,2.0753092573292853
22070,2.0752152242863615
22071,2.075121199764397
22072,2.0750271837622325
22073,2.0749331762787118
22074,2.0748391773126755
22075,2.074745186862967
22076,2.074651204928429
22077,2.074557231507904
22078,2.0744632666002354
22079,2.0743693102042666
22080,2.074275362318841
22081,2.0741814229428015
22082,2.074087492074993
22083,2.07399356971426
22084,2.073899655859446
22085,2.0738057505093956
22086,2.073711853662954
22087,2.0736179653189657
22088,2.0735240854762766
22089,2.0734302141337317
22090,2.0733363512901763
22091,2.073242496944457
22092,2.073148651095419
22093,2.0730548137419094
22094,2.0729609848827737
22095,2.072867164516859
22096,2.0727733526430123
22097,2.0726795492600805
22098,2.072585754366911
22099,2.072491967962351
22100,2.072398190045249
22101,2.0723044206144516
22102,2.072210659668808
22103,2.0721169072071666
22104,2.072023163228375
22105,2.0719294277312823
22106,2.071835700714738
22107,2.0717419821775906
22108,2.07164827211869
22109,2.0715545705368856
22110,2.0714608774310266
22111,2.071367192799964
22112,2.071273516642547
22113,2.0711798489576267
22114,2.0710861897440536
22115,2.0709925390006783
22116,2.070898896726352
22117,2.070805262919926
22118,2.0707116375802515
22119,2.0706180207061804
22120,2.0705244122965643
22121,2.0704308123502555
22122,2.070337220866106
22123,2.0702436378429687
22124,2.070150063279696
22125,2.070056497175141
22126,2.069962939528157
22127,2.0698693903375966
22128,2.0697758496023138
22129,2.0696823173211625
22130,2.0695887934929957
22131,2.069495278116669
22132,2.0694017711910355
22133,2.0693082727149505
22134,2.0692147826872684
22135,2.0691213011068443
22136,2.0690278279725334
22137,2.068934363283191
22138,2.0688409070376728
22139,2.0687474592348343
22140,2.068654019873532
22141,2.068560588952622
22142,2.06846716647096
22143,2.0683737524274037
22144,2.068280346820809
22145,2.068186949650034
22146,2.0680935609139346
22147,2.0680001806113695
22148,2.0679068087411956
22149,2.067813445302271
22150,2.0677200902934536
22151,2.067626743713602
22152,2.0675334055615746
22153,2.0674400758362297
22154,2.067346754536427
22155,2.0672534416610246
22156,2.0671601372088824
22157,2.06706684117886
22158,2.0669735535698166
22159,2.0668802743806127
22160,2.0667870036101084
22161,2.0666937412571635
22162,2.0666004873206387
22163,2.0665072417993953
22164,2.0664140046922936
22165,2.066320775998195
22166,2.0662275557159613
22167,2.0661343438444533
22168,2.0660411403825334
22169,2.065947945329063
22170,2.065854758682905
22171,2.065761580442921
22172,2.065668410607974
22173,2.065575249176927
22174,2.0654820961486426
22175,2.0653889515219843
22176,2.065295815295815
22177,2.0652026874689993
22178,2.0651095680404006
22179,2.0650164570088823
22180,2.064923354373309
22181,2.064830260132546
22182,2.0647371742854568
22183,2.0646440968309068
22184,2.0645510277677603
22185,2.0644579670948837
22186,2.0643649148111423
22187,2.064271870915401
22188,2.0641788354065262
22189,2.0640858082833837
22190,2.06399278954484
22191,2.0638997791897618
22192,2.063806777217015
22193,2.0637137836254675
22194,2.063620798413986
22195,2.063527821581437
22196,2.0634348531266893
22197,2.06334189304861
22198,2.063248941346067
22199,2.063155998017929
22200,2.063063063063063
22201,2.0629701364803386
22202,2.0628772182686244
22203,2.062784308426789
22204,2.062691406953702
22205,2.0625985138482323
22206,2.06250562910925
22207,2.0624127527356237
22208,2.0623198847262247
22209,2.0622270250799226
22210,2.0621341737955876
22211,2.0620413308720904
22212,2.0619484963083017
22213,2.0618556701030926
22214,2.0617628522553346
22215,2.061670042763898
22216,2.061577241627656
22217,2.0614844488454787
22218,2.061391664416239
22219,2.061298888338809
22220,2.061206120612061
22221,2.061113361234868
22222,2.061020610206102
22223,2.0609278675246365
22224,2.060835133189345
22225,2.0607424071991
22226,2.060649689552776
22227,2.1280424708687633
22228,2.1279467338491993
22229,2.1278510054433397
22230,2.1277552856500224
22231,2.127659574468085
22232,2.1275638718963656
22233,2.1274681779337024
22234,2.127372492578933
22235,2.1272768158308972
22236,2.1271811476884332
22237,2.12708548815038
22238,2.126989837215577
22239,2.1268941948828632
22240,2.1267985611510793
22241,2.126702936019064
22242,2.126607319485658
22243,2.126511711549701
22244,2.126416112210034
22245,2.1263205214654977
22246,2.126224939314933
22247,2.1261293657571807
22248,2.1260338007910824
22249,2.1259382444154795
22250,2.1258426966292134
22251,2.125747157431127
22252,2.125651626820061
22253,2.125556104794859
22254,2.125460591354363
22255,2.1253650864974163
22256,2.125269590222861
22257,2.125174102529541
22258,2.1250786234162997
22259,2.1249831528819803
22260,2.124887690925427
22261,2.124792237545483
22262,2.1246967927409934
22263,2.124601356510803
22264,2.124505928853755
22265,2.1244105097686954
22266,2.124315099254469
22267,2.1242196973099206
22268,2.124124303933896
22269,2.1240289191252413
22270,2.123933542882802
22271,2.123838175205424
22272,2.123742816091954
22273,2.123647465541238
22274,2.1235521235521237
22275,2.123456790123457
22276,2.123361465254085
22277,2.123266148942856
22278,2.1231708411886165
22279,2.123075541990215
22280,2.1229802513464993
22281,2.122884969256317
22282,2.122789695718517
22283,2.122694430731948
22284,2.1225991742954586
22285,2.1225039264078975
22286,2.1224086870681145
22287,2.1223134562749584
22288,2.122218234027279
22289,2.1221230203239267
22290,2.1220278151637504
22291,2.1219326185456016
22292,2.1218374304683296
22293,2.1217422509307853
22294,2.12164707993182
22295,2.121551917470285
22296,2.1214567635450305
22297,2.121361618154909
22298,2.1212664812987714
22299,2.1211713529754697
22300,2.1210762331838566
22301,2.120981121922784
22302,2.120886019191104
22303,2.12079092498767
22304,2.120695839311334
22305,2.1206007621609504
22306,2.1205056935353714
22307,2.1204106334334516
22308,2.1203155818540433
22309,2.120220538796002
22310,2.1201255042581804
22311,2.1200304782394332
22312,2.119935460738616
22313,2.1198404517545826
22314,2.119745451286188
22315,2.119650459332288
22316,2.1195554758917368
22317,2.1194605009633913
22318,2.119365534546106
22319,2.1192705766387383
22320,2.119175627240143
22321,2.119080686349178
22322,2.1189857539646986
22323,2.118890830085562
22324,2.1187959147106254
22325,2.118701007838746
22326,2.118606109468781
22327,2.118511219599588
22328,2.118416338230025
22329,2.1183214653589504
22330,2.1182266009852215
22331,2.1181317451076977
22332,2.1180368977252373
22333,2.117942058836699
22334,2.117847228440942
22335,2.1177524065368254
22336,2.117657593123209
22337,2.1175627881989523
22338,2.1174679917629153
22339,2.1173732038139574
22340,2.11727842435094
22341,2.117183653372723
22342,2.1170888908781667
22343,2.1169941368661327
22344,2.1168993913354814
22345,2.116804654285075
22346,2.1167099257137743
22347,2.116615205620441
22348,2.1165204940039377
22349,2.1164257908631257
22350,2.116331096196868
22351,2.1162364100040265
22352,2.1161417322834644
22353,2.1160470630340447
22354,2.11595240225463
22355,2.1158577499440843
22356,2.1157631061012703
22357,2.1156684707250526
22358,2.115573843814295
22359,2.115479225367861
22360,2.1153846153846154
22361,2.1152900138634227
22362,2.1151954208031483
22363,2.115100836202656
22364,2.115006260060812
22365,2.1149116923764812
22366,2.114817133148529
22367,2.1147225823758213
22368,2.114628040057225
22369,2.1145335061916044
22370,2.1144389807778277
22371,2.1143444638147604
22372,2.1142499553012692
22373,2.1141554552362223
22374,2.1140609636184857
22375,2.1139664804469276
22376,2.1138720057204146
22377,2.1137775394378155
22378,2.113683081597998
22379,2.1135886321998303
22380,2.1134941912421805
22381,2.1133997587239177
22382,2.1133053346439103
22383,2.1132109190010278
22384,2.113116511794139
22385,2.113022113022113
22386,2.1129277226838203
22387,2.1128333407781303
22388,2.1127389673039128
22389,2.1126446022600383
22390,2.1125502456453775
22391,2.1124558974588004
22392,2.1123615576991783
22393,2.112267226365382
22394,2.112172903456283
22395,2.1120785889707525
22396,2.1119842829076623
22397,2.1118899852658837
22398,2.1117956960442896
22399,2.1117014152417517
22400,2.111607142857143
22401,2.1115128788893354
22402,2.111418623337202
22403,2.111324376199616
22404,2.111230137475451
22405,2.1111359071635794
22406,2.111041685262876
22407,2.110947471772214
22408,2.1108532666904676
22409,2.110759070016511
22410,2.1106648817492193
22411,2.110570701887466
22412,2.1104765304301267
22413,2.110382367376076
22414,2.1102882127241904
22415,2.1101940664733436
22416,2.1100999286224127
22417,2.1100057991702728
22418,2.1099116781158
22419,2.1098175654578704
22420,2.1097234611953612
22421,2.1096293653271485
22422,2.1095352778521095
22423,2.109441198769121
22424,2.10934712807706
22425,2.109253065774805
22426,2.1091590118612324
22427,2.109064966335221
22428,2.108970929195648
22429,2.108876900441393
22430,2.108782880071333
22431,2.1086888680843474
22432,2.1085948644793153
22433,2.1085008692551153
22434,2.108406882410627
22435,2.108312903944729
22436,2.1082189338563024
22437,2.108124972144226
22438,2.1080310188073805
22439,2.1079370738446457
22440,2.107843137254902
22441,2.1077492090370304
22442,2.107655289189912
22443,2.107561377712427
22444,2.1074674746034576
22445,2.1073735798618847
22446,2.10727969348659
22447,2.1071858154764556
22448,2.1070919458303634
22449,2.106998084547196
22450,2.106904231625835
22451,2.106810387065164
22452,2.1067165508640655
22453,2.1066227230214225
22454,2.1065289035361183
22455,2.106435092407036
22456,2.10634128963306
22457,2.106247495213074
22458,2.1061537091459615
22459,2.106059931430607
22460,2.105966162065895
22461,2.10587240105071
22462,2.105778648383937
22463,2.1056849040644616
22464,2.105591168091168
22465,2.1054974404629423
22466,2.10540372117867
22467,2.1053100102372366
22468,2.1052163076375288
22469,2.1051226133784326
22470,2.105028927458834
22471,2.10493524987762
22472,2.1048415806336775
22473,2.1047479197258934
22474,2.1046542671531547
22475,2.104560622914349
22476,2.1044669870083643
22477,2.104373359434088
22478,2.1042797401904085
22479,2.104186129276213
22480,2.1040925266903914
22481,2.103998932431831
22482,2.1039053464994217
22483,2.1038117688920517
22484,2.1037181996086107
22485,2.1036246386479878
22486,2.103531086009072
22487,2.1034375416907545
22488,2.1033440056919246
22489,2.1032504780114722
22490,2.103156958648288
22491,2.103063447601263
22492,2.1029699448692867
22493,2.1028764504512516
22494,2.102782964346048
22495,2.1026894865525674
22496,2.1025960170697013
22497,2.1025025558963417
22498,2.1024091030313805
22499,2.10231565847371
22500,2.102222222222222
22501,2.10212879427581
22502,2.102035374633366
22503,2.101941963293783
22504,2.1018485602559545
22505,2.1017551655187736
22506,2.101661779081134
22507,2.1015684009419293
22508,2.1014750311000534
22509,2.1013816695544003
22510,2.101288316303865
22511,2.1011949713473412
22512,2.101101634683724
22513,2.1010083063119085
22514,2.10091498623079
22515,2.100821674439263
22516,2.100728370936223
22517,2.1006350757205667
22518,2.1005417887911895
22519,2.100448510146987
22520,2.100355239786856
22521,2.1002619777096934
22522,2.1001687239143947
22523,2.100075478399858
22524,2.09998224116498
22525,2.099889012208657
22526,2.099795791529788
22527,2.0997025791272694
22528,2.099609375
22529,2.0995161791468773
22530,2.0994229915668
22531,2.0993298122586657
22532,2.099236641221374
22533,2.0991434784538234
22534,2.0990503239549128
22535,2.098957177723541
22536,2.0988640397586082
22537,2.098770910059014
22538,2.098677788623658
22539,2.09858467545144
22540,2.09849157054126
22541,2.098398473892019
22542,2.0983053855026172
22543,2.098212305371956
22544,2.0981192334989354
22545,2.0980261698824574
22546,2.097933114521423
22547,2.0978400674147335
22548,2.0977470285612916
22549,2.0976539979599984
22550,2.097560975609756
22551,2.0974679615094676
22552,2.097374955658035
22553,2.097281958054361
22554,2.0971889686973486
22555,2.097095987585901
22556,2.0970030147189216
22557,2.096910050095314
22558,2.0968170937139816
22559,2.0967241455738286
22560,2.096631205673759
22561,2.096538274012677
22562,2.096445350589487
22563,2.0963524354030936
22564,2.096259528452402
22565,2.0961666297363175
22566,2.0960737392537445
22567,2.0959808570035894
22568,2.095887982984757
22569,2.095795117196154
22570,2.0957022596366857
22571,2.095609410305259
22572,2.0955165692007798
22573,2.0954237363221546
22574,2.0953309116682908
22575,2.0952380952380953
22576,2.095145287030475
22577,2.095052487044337
22578,2.0949596952785896
22579,2.0948669117321406
22580,2.094774136403897
22581,2.0946813692927684
22582,2.0945886103976616
22583,2.0944958597174868
22584,2.0944031172511512
22585,2.094310382997565
22586,2.094217656955636
22587,2.094124939124275
22588,2.0940322295023908
